formatted_date;mean_2m_air_temperature; minimum_2m_air_temperature; maximum_2m_air_temperature;total_precipitation;surface_pressure
2/07/2013;295,8162038;291,7665354;301,3821173;0,009951543;91256,24801
3/07/2013;296,0513023;291,1582113;301,4271719;0,008320337;91251,70535
4/07/2013;295,7357223;291,299841;300,2140874;0,010206141;91243,58433
5/07/2013;295,6139144;292,3959778;299,9489391;0,007063595;91224,79571
6/07/2013;296,5557426;292,7182203;301,981803;0,00881345;91069,445
7/07/2013;296,4426678;292,0678144;301,4842023;0,007245889;91016,15215
8/07/2013;296,5743507;292,7194684;301,3817305;0,009547431;91133,07648
9/07/2013;296,5366832;292,0993519;302,4691665;0,009610545;91183,84528
10/07/2013;296,5830865;292,7271894;301,6943615;0,026658997;91160,27015
11/07/2013;296,0928622;292,7323259;300,90506;0,017119071;91239,81752
12/07/2013;296,3339045;292,2556386;301,5280219;0,007676634;91186,30197
13/07/2013;296,3910137;292,2331773;301,0266935;0,004179451;91194,53668
14/07/2013;296,9797826;292,1081543;302,5101264;0,003458347;91099,66295
15/07/2013;296,570743;292,6041922;300,3879801;0,004740159;91024,53574
16/07/2013;297,0658022;292,6045759;302,8755576;0,007643236;90995,1739
17/07/2013;297,1069076;293,4958979;301,9930553;0,007817613;91035,63299
18/07/2013;296,6956144;292,7733708;301,0019445;0,021348854;91121,08615
19/07/2013;295,9084303;293,1235747;299,8527798;0,019294604;91186,63776
20/07/2013;296,0913391;292,0836192;301,1523219;0,009808304;91110,99409
21/07/2013;296,5386058;292,2317099;301,8135573;0,026019545;91058,38881
22/07/2013;296,3459937;292,525489;301,4340471;0,009472781;91189,69545
23/07/2013;296,9536458;292,6604669;302,0315776;0,005640651;91150,53832
24/07/2013;297,409808;293,1892716;302,6025923;0,003790234;90963,36768
25/07/2013;297,9847997;293,347934;303,0377372;0,004755057;91029,21636
26/07/2013;297,0614266;292,8566377;301,9106422;0,013511001;91196,36726
27/07/2013;296,5419635;292,3092795;302,0803692;0,009604802;91188,54172
28/07/2013;296,9437662;292,6637139;302,4356058;0,00803676;91134,34396
29/07/2013;296,8475648;292,463715;302,2018499;0,006944236;91188,04244
30/07/2013;296,4038918;292,452296;301,3425639;0,011443532;91322,24957
31/07/2013;296,6582264;293,1586433;301,5821017;0,008059448;91274,96154
1/08/2013;295,95613;292,7831237;300,4668165;0,017924708;91217,487
2/08/2013;296,0707025;292,7457177;300,5292138;0,006183216;91208,71112
3/08/2013;296,7792495;293,4310475;301,4423278;0,009583122;91152,36916
4/08/2013;296,8679503;292,375415;302,4191064;0,009680384;91100,57526
5/08/2013;296,9961152;292,7153975;301,9285326;0,005186986;91122,03853
6/08/2013;297,1631627;294,0696436;301,3919736;0,017275777;91076,57631
7/08/2013;296,1870925;292,7857763;300,2972777;0,015282234;91106,35929
8/08/2013;295,3750504;292,517306;298,9493968;0,031084751;91119,28429
9/08/2013;295,3633703;292,4582592;300,217738;0,009951227;91158,51104
10/08/2013;295,8795936;292,4064083;301,3839972;0,011686969;91137,18737
11/08/2013;295,2639861;292,2818109;299,135783;0,03280233;91175,77728
12/08/2013;295,4500952;292,4797603;299,7095264;0,013012872;91175,81987
13/08/2013;295,4701361;292,7166803;299,8051317;0,017937325;91180,57969
14/08/2013;296,9748511;293,1871986;302,353931;0,007634842;91028,11131
15/08/2013;297,186805;293,0683882;302,1503418;0,011012407;91021,22696
16/08/2013;296,4045502;293,1530685;300,9068379;0,019206382;91073,72271
17/08/2013;296,2174543;292,8327201;300,9534441;0,012205555;91134,38661
18/08/2013;295,5487879;292,5407198;300,0551734;0,015021088;91215,25931
19/08/2013;295,8435157;292,7858701;299,7413337;0,019009318;91118,34655
20/08/2013;296,6076127;293,2882942;301,946284;0,011746059;91040,74361
21/08/2013;296,5680723;293,1576509;300,8499903;0,012807496;91072,19317
22/08/2013;297,0115327;293,3778098;301,961893;0,011137184;91017,45112
23/08/2013;296,2713508;292,7729845;300,8211273;0,010968469;90956,17635
24/08/2013;295,6712318;292,6061441;298,9495897;0,01521524;91164,69548
25/08/2013;295,6872887;292,3662732;300,3621578;0,007784154;91213,97786
26/08/2013;295,4803109;292,2161603;300,3977423;0,01556703;91209,09232
27/08/2013;295,5244671;292,4979614;300,080787;0,033190173;91191,62659
28/08/2013;296,4758556;292,4357891;301,7651038;0,006725805;91157,09415
29/08/2013;296,3834497;292,6193162;301,3151098;0,008609407;91160,45517
30/08/2013;296,2397659;292,9257998;300,8887233;0,018241088;91207,18068
31/08/2013;296,5364553;292,6581398;301,7021282;0,009552292;91167,8445
1/09/2013;295,849911;292,8515003;300,0983719;0,019652762;91177,85795
2/09/2013;295,9011482;291,4950665;300,8364876;0,008191979;91222,75253
3/09/2013;295,5279283;292,2974985;299,7799835;0,013953183;91192,25612
4/09/2013;295,4116466;291,3272965;299,8428953;0,00880763;91199,52195
5/09/2013;295,8738845;292,4881676;300,6057571;0,013113607;91185,92588
6/09/2013;295,4394712;293,0090799;299,0322166;0,016381987;91208,72956
7/09/2013;295,4348359;292,1134357;300,0767073;0,014804881;91219,05806
8/09/2013;296,5159289;292,6799016;301,4774967;0,007375301;91165,89455
9/09/2013;296,1586624;293,2135938;300,7920154;0,014303631;91197,25301
10/09/2013;295,8590788;292,3114401;300,2801976;0,018457588;91232,60007
11/09/2013;295,6495176;292,4086462;299,9039191;0,011615942;91222,0393
12/09/2013;295,7844678;292,3630243;300,4322153;0,012986972;91133,75396
13/09/2013;295,8043417;292,7437623;300,1019951;0,007286718;90978,80676
14/09/2013;296,5305998;293,2470505;300,9668899;0,009628275;90928,455
15/09/2013;297,119193;293,6074528;302,0139108;0,008969002;91008,64146
16/09/2013;297,1592518;293,1484357;301,863762;0,009492896;91019,96942
17/09/2013;296,6390337;293,6791507;300,9574005;0,017673278;91019,15993
18/09/2013;296,2430216;293,0306796;300,7056944;0,025392114;91067,89073
19/09/2013;296,2322594;293,4082651;299,9140614;0,006584606;91214,31647
20/09/2013;296,8601954;292,6850714;302,6097184;0,004049765;91209,00305
21/09/2013;297,2488236;292,1670421;303,4519223;0,003149272;91048,36972
22/09/2013;297,183517;293,0397794;301,9296644;0,011985534;90977,78151
23/09/2013;297,5446896;294,0811218;302,5794793;0,00569592;91069,3753
24/09/2013;296,8767148;293,3411013;301,7148561;0,00928702;91086,37804
25/09/2013;297,3391346;293,2335704;301,8740329;0,009037429;90953,03764
26/09/2013;295,7681636;292,6254738;299,8333274;0,017958007;91051,09476
27/09/2013;295,9978484;292,367161;300,6663408;0,015555501;91080,82109
28/09/2013;295,3919176;292,6609799;298,4944568;0,030775041;91226,39579
29/09/2013;295,5206616;292,5980668;300,2776764;0,016979478;91250,63807
30/09/2013;295,5411056;292,6432593;299,2208813;0,037529707;91250,21023
1/10/2013;295,4833245;292,0508674;300,2520593;0,004860957;91229,26803
2/10/2013;296,4398874;292,0411879;301,5696734;0,014493545;91037,6201
3/10/2013;296,2654833;292,90436;300,9805505;0,020242961;91023,66266
4/10/2013;295,4678945;292,4903748;299,2565682;0,009454829;91193,69969
5/10/2013;296,7527684;292,8823269;301,996836;0,004287016;91154,82725
6/10/2013;296,9946026;292,3125204;302,3838519;0,00400329;91086,33474
7/10/2013;296,5025061;292,8968842;300,801491;0,007151906;91142,51268
8/10/2013;296,6337502;293,2763824;301,4228072;0,007740294;91135,46734
9/10/2013;296,902513;292,5622683;302,1584991;0,007883614;91079,64096
10/10/2013;296,3688328;292,8737709;301,1612302;0,013450017;91049,46807
11/10/2013;295,6190968;292,8245513;299,5220026;0,013120722;91073,20337
12/10/2013;296,0756061;293,0175457;300,7616143;0,0096175;91053,09974
13/10/2013;295,546687;292,7773168;299,5824156;0,023406738;91071,17699
14/10/2013;294,9802482;292,6249444;297,9507406;0,020419394;91091,47553
15/10/2013;295,2242852;291,9240037;299,4903198;0,011574784;91164,99685
16/10/2013;294,9763179;292,2626153;298,3228746;0,014855282;91237,54609
17/10/2013;295,421881;292,0574634;299,8044783;0,014608337;91245,80295
18/10/2013;296,3697508;292,5544649;302,0192811;0,008062009;91135,85375
19/10/2013;296,6121125;292,0428523;301,7327356;0,004757509;91105,07038
20/10/2013;296,3952814;292,595977;301,4174167;0,020010284;91110,03991
21/10/2013;295,6624567;292,5252119;299,3416726;0,01004891;91163,71227
22/10/2013;295,4876182;293,0957321;299,8222537;0,010065803;91151,38192
23/10/2013;296,2156558;292,5175732;301,0172392;0,007018364;91069,9184
24/10/2013;296,1755585;292,6312565;300,196459;0,007835621;91061,20945
25/10/2013;296,8444546;292,9061041;302,433113;0,008151522;91053,51095
26/10/2013;296,4486661;293,0522969;300,2929969;0,027344826;91144,07899
27/10/2013;295,854772;291,7564608;300,557819;0,011615674;91139,43884
28/10/2013;296,1039106;292,2846395;301,7178336;0,007179156;91127,32239
29/10/2013;296,3192421;292,9744814;300,5690592;0,015303902;91093,23669
30/10/2013;295,8210024;292,3000365;300,3295416;0,01473441;91121,00564
31/10/2013;295,3846744;292,809125;299,2425943;0,025293282;91122,00225
1/11/2013;294,8536007;291,8009244;299,0368796;0,027646982;91135,85557
2/11/2013;295,276282;291,5692949;299,9166011;0,008377996;91206,13638
3/11/2013;295,2426371;291,7726824;299,5904767;0,010418809;91246,08683
4/11/2013;295,2517343;292,4013673;299,0641359;0,010062733;91190,4466
5/11/2013;295,0790677;292,1934027;299,342654;0,012630618;91142,95587
6/11/2013;295,5425541;292,5502039;299,9817939;0,012774316;91087,72722
7/11/2013;294,8452073;292,2344133;298,6607219;0,017373147;91155,1236
8/11/2013;295,0969859;292,1926024;299,0959516;0,009850399;91127,76334
9/11/2013;295,7203559;292,6335546;300,3735118;0,008442952;91124,47846
10/11/2013;295,5248324;292,5448904;298,9425277;0,011009305;91083,45183
11/11/2013;296,4905678;292,4676047;301,7638408;0,006389115;90989,13684
12/11/2013;296,6738246;293,4706288;301,2481788;0,010376961;90911,67606
13/11/2013;296,4200748;292,6338827;301,0231518;0,017509835;90931,67297
14/11/2013;296,4715777;291,95235;301,641584;0,012147049;90998,42406
15/11/2013;296,8139431;293,1969187;301,5451645;0,020494162;91013,10975
16/11/2013;297,0881094;293,1992081;301,8621059;0,00702084;90974,00499
17/11/2013;296,804292;292,5531976;301,8492144;0,00415768;90954,32017
18/11/2013;295,8977302;292,7331756;299,0052052;0,009269582;90989,36115
19/11/2013;295,4688544;292,2985844;299,6706238;0,02076406;91018,43703
20/11/2013;295,5919878;293,0165926;300,1572402;0,00528813;91142,07863
21/11/2013;295,9867327;292,4952819;300,6471867;0,00467674;91195,05721
22/11/2013;295,940699;292,5654219;300,0885209;0,005500175;91118,88569
23/11/2013;295,6293658;292,2246018;299,4822889;0,012860972;90980,46123
24/11/2013;295,1759515;292,498721;299,3952748;0,012323518;91023,7301
25/11/2013;295,0492369;292,1252547;298,9783792;0,015346902;91132,21276
26/11/2013;295,5392619;291,9403591;299,9820053;0,008056836;91090,8936
27/11/2013;295,5555607;291,9689931;300,5880722;0,009778908;91051,53299
28/11/2013;295,7672381;292,1041816;300,0261085;0,013130417;91078,81699
29/11/2013;295,3462483;291,8675898;299,9149474;0,006700776;91075,94831
30/11/2013;295,2280908;292,1871356;299,2229723;0,013230206;91081,08812
1/12/2013;295,6376185;292,3935752;300,1371275;0,010529183;91041,31274
2/12/2013;295,3248728;292,4716327;298,7532819;0,011326665;91082,37937
3/12/2013;294,7414553;291,8125251;298,3114235;0,01596434;91239,88185
4/12/2013;295,217193;291,7446966;299,9471357;0,005636207;91214,36444
5/12/2013;296,158635;292,3699432;301,2576786;0,006280837;91120,58213
6/12/2013;295,9184824;292,5325619;300,9371601;0,01349132;91068,45747
7/12/2013;295,6265299;291,7845975;300,1924297;0,00677832;91123,40374
8/12/2013;294,9954642;292,4522611;299,1606204;0,01295291;91160,25302
9/12/2013;294,9639489;292,1921758;299,3186503;0,006380747;91205,24957
10/12/2013;295,3024749;291,8131246;300,1543974;0,006961752;91233,40007
11/12/2013;296,0403192;292,0120347;300,8524119;0,00375857;91184,34756
12/12/2013;296,0598677;292,616282;300,7943185;0,008184325;91066,56792
13/12/2013;295,8014727;292,983946;299,3279759;0,008228527;90957,56476
14/12/2013;295,9741281;292,9182789;300,4982758;0,006698377;90952,22778
15/12/2013;296,0408959;292,1175871;300,9471128;0,010684209;91017,17586
16/12/2013;296,4814663;293,5013671;300,9030979;0,008742646;91049,16149
17/12/2013;295,5519779;293,1519912;298,4491786;0,02083215;91077,65483
18/12/2013;295,2954151;292,9170296;298,8325241;0,012602336;91121,63421
19/12/2013;295,6421112;292,4541653;300,5174549;0,004902066;91090,84986
20/12/2013;295,9564907;291,6267499;300,5988472;0,002832017;90990,5792
21/12/2013;296,3668801;292,6397054;300,5341879;0,003332154;90974,77182
22/12/2013;296,0944893;292,7321239;299,8778278;0,007479447;91035,86004
23/12/2013;295,2877253;292,7572222;298,8760697;0,015590781;91133,32599
24/12/2013;294,942443;292,1314597;298,5715057;0,01429184;91190,65075
25/12/2013;295,2293863;291,6777565;299,8979895;0,002510221;91150,50823
26/12/2013;295,5345535;291,9664145;299,963635;0,001427743;91197,57433
27/12/2013;296,2511124;292,3479955;301,3826097;0,000934784;91198,21544
28/12/2013;296,8164221;291,5123586;302,2336573;0,001703617;91070,42784
29/12/2013;297,0849526;292,4068064;302,3667182;0,001974541;90936,60493
30/12/2013;296,8340038;292,6461224;301,1559579;0,006439627;90989,5619
31/12/2013;296,3049545;292,5765524;300,2696864;0,005536958;91063,51997
1/01/2014;296,3712836;292,2160288;301,0255317;0,004727657;91030,28125
2/01/2014;295,7291815;291,573328;299,889795;0,01104037;90937,88846
3/01/2014;296,3039482;292,2269897;300,5424285;0,00553027;90949,22637
4/01/2014;296,6761752;292,7177892;301,5234856;0,00202627;90960,54305
5/01/2014;296,4733037;292,6757506;300,8908043;0,006241027;90994,37585
6/01/2014;295,4443835;292,8876021;298,3606402;0,007908636;91073,76104
7/01/2014;294,9370486;292,1223847;298,9891512;0,007486489;91133,81266
8/01/2014;295,3960163;292,3915127;299,7075306;0,003969766;91143,90612
9/01/2014;295,2967053;292,1453495;299,0738512;0,00424893;91112,58201
10/01/2014;295,4619122;291,7415314;299,6370389;0,004733046;91054,05815
11/01/2014;296,0686649;292,7170316;300,705211;0,003485206;91112,39946
12/01/2014;295,8169323;292,6953606;300,262828;0,002749671;91166,11182
13/01/2014;296,4428854;292,6239226;300,6559635;0,001812426;91122,16842
14/01/2014;296,748777;293,3307607;300,8539044;0,001880896;91109,04642
15/01/2014;296,4971239;292,5221674;301,2845126;0,001968665;91075,59052
16/01/2014;296,6065726;292,4583502;301,0767326;0,001551781;91025,60056
17/01/2014;296,5795925;292,8972361;301,0042727;0,002191287;91020,53605
18/01/2014;296,9351906;293,1616093;300,9681946;0,003510776;91123,08993
19/01/2014;296,9646433;293,8165095;300,9533895;0,004133204;91156,86233
20/01/2014;296,5156404;292,9225234;300,7458839;0,002985393;91105,22238
21/01/2014;296,4185636;293,0514913;300,0837816;0,004738524;91050,70583
22/01/2014;295,8352072;292,8993653;299,1582037;0,010507788;91121,51592
23/01/2014;296,0665674;291,9376252;300,6245237;0,003149178;91158,51661
24/01/2014;296,6086948;293,0059989;301,3989373;0,003931258;91181,2549
25/01/2014;296,5865849;293,2107576;301,0274575;0,004143107;91133,3802
26/01/2014;295,8967117;292,8643189;299,9918954;0,003612271;91152,1152
27/01/2014;295,8200646;291,3167595;300,6659434;0,001417106;91030,72415
28/01/2014;296,4317471;293,0295003;301,2915642;0,003768157;91038,77769
29/01/2014;296,5207238;292,5634996;301,1034663;0,002802931;91027,13934
30/01/2014;296,4176647;292,9776451;299,7524056;0,009412281;91045,104
31/01/2014;296,1269389;291,9602387;301,0386074;0,001813747;90952,42384
1/02/2014;296,4658571;292,7027265;300,624508;0,003209116;90944,71935
2/02/2014;296,6098764;292,5891505;300,7730912;0,00570816;91004,96588
3/02/2014;296,3369496;292,2155064;300,9405512;0,003135201;91029,30715
4/02/2014;296,7261581;292,7147596;301,9302055;0,00334474;91024,90165
5/02/2014;296,5736036;292,9673788;300,459614;0,006109944;91067,70229
6/02/2014;295,8389459;292,0756557;300,4742318;0,005099174;91103,6198
7/02/2014;296,2322704;292,3146886;300,9075213;0,002250929;91111,03665
8/02/2014;296,8294453;293,2966234;301,4844803;0,002388374;91011,63888
9/02/2014;296,8467082;292,5291053;301,7659216;0,005727955;90988,96873
10/02/2014;296,8783538;292,653544;302,1402434;0,005619517;90980,17837
11/02/2014;296,7936567;292,8249727;301,7329254;0,00594034;90976,12191
12/02/2014;296,9240944;292,836378;302,003475;0,005305361;90980,59092
13/02/2014;296,4291458;293,0441499;300,2038903;0,007556076;91022,40001
14/02/2014;296,1708497;292,3461913;300,270108;0,008142961;91134,85285
15/02/2014;296,5252235;292,9946546;301,3968347;0,007203579;91167,73157
16/02/2014;296,7053427;292,2949029;301,5634185;0,005757509;91100,73654
17/02/2014;296,8247713;293,1145419;301,3694509;0,005537692;91040,94464
18/02/2014;296,6113324;292,9003599;301,6684431;0,005773508;91001,66554
19/02/2014;296,3697805;293,3238828;300,4098781;0,007371038;90972,20817
20/02/2014;296,5187671;293,2848527;301,0419595;0,00690396;90992,12039
21/02/2014;296,8568567;293,2409114;301,7724535;0,004418182;90965,92492
22/02/2014;296,1837806;292,7947063;300,617491;0,014703705;91025,38014
23/02/2014;296,5458304;292,8329996;301,3605386;0,005413182;91024,85108
24/02/2014;296,8499985;293,6525364;301,4544249;0,004703242;91015,87521
25/02/2014;296,8642355;293,7265;301,2047117;0,004617435;91016,68142
26/02/2014;297,1084463;293,7845252;301,7465714;0,003513211;91001,47288
27/02/2014;296,7782571;294,0980311;300,8199923;0,010407129;91025,65485
28/02/2014;295,908075;292,9392248;299,8283464;0,012764193;91190,32875
1/03/2014;295,9209565;293,361465;299,4530581;0,013041944;91264,0658
2/03/2014;295,7241664;292,2411933;300,5060703;0,009882417;91135,06358
3/03/2014;295,7795124;291,9719977;300,2687029;0,007256818;91052,63432
4/03/2014;296,0498108;292,7154647;300,5879196;0,005943769;91100,16019
5/03/2014;296,3071695;293,0931861;300,6020704;0,009285872;91156,84688
6/03/2014;296,018819;292,8622888;300,1466415;0,006658149;91203,01929
7/03/2014;296,0425989;293,2112185;299,8845901;0,013422148;91180,49122
8/03/2014;295,4438827;292,6533605;300,2392877;0,011195766;91300,50002
9/03/2014;295,4533105;292,2936973;299,6542777;0,010277646;91313,55397
10/03/2014;295,5022647;291,9897153;299,8091855;0,004116636;91240,05996
11/03/2014;295,9059055;292,7107361;299,8743875;0,004460332;91095,98439
12/03/2014;296,4433782;293,2805244;300,5811961;0,005161115;91066,36749
13/03/2014;296,3850112;293,0389047;300,4492267;0,005585706;91151,84087
14/03/2014;296,5037795;293,362012;300,2240604;0,003863412;91173,17579
15/03/2014;296,6525564;293,2702482;301,2502735;0,003300318;91064,69472
16/03/2014;296,229939;292,6824808;301,1813331;0,008090939;90956,7327
17/03/2014;296,733973;293,2507168;302,1159686;0,004644121;90875,85833
18/03/2014;296,1552465;293,3711888;299,6281999;0,012130714;90999,15676
19/03/2014;297,0537006;293,2531512;302,0873148;0,001953911;90976,83592
20/03/2014;297,4581351;293,6984072;302,5118764;0,003199239;90865,80126
21/03/2014;297,5145224;293,8419802;301,7539363;0,008928674;90987,6978
22/03/2014;297,064536;293,4851768;301,576315;0,005531766;91109,50196
23/03/2014;297,2684653;293,423175;302,0298625;0,00441889;91147,60482
24/03/2014;296,9342111;292,6135178;301,1031182;0,009650904;91123,87366
25/03/2014;296,5121162;292,8384494;301,6330963;0,02228674;91175,84358
26/03/2014;296,5176136;292,7462409;301,0170345;0,009851567;91259,10746
27/03/2014;296,9924385;292,9100692;302,1480434;0,001954362;91156,54521
28/03/2014;297,63613;293,309083;302,7753255;0,002605269;91005,66408
29/03/2014;297,7864282;292,9466894;302,4782093;0,002144885;90996,04725
30/03/2014;297,5472292;293,103838;302,2226542;0,003383792;91040,67238
31/03/2014;297,0295792;292,5106275;301,412267;0,003297575;91170,61245
1/04/2014;297,3266657;292,6403072;302,4560394;0,000878659;91103,89675
2/04/2014;297,6588332;293,755801;302,3729019;0,002979378;91061,4073
3/04/2014;297,3423206;293,752028;301,7521721;0,011187124;91057,89022
4/04/2014;297,2458799;293,4675662;302,7602538;0,006306032;91069,46871
5/04/2014;297,3285577;293,3357678;302,9498794;0,008652914;91033,66016
6/04/2014;297,7762585;293,9624389;302,610105;0,004992591;91006,05026
7/04/2014;298,0257872;294,1805932;302,516415;0,006756786;91033,12553
8/04/2014;297,6997735;294,5623291;301,504484;0,00963096;91076,0854
9/04/2014;297,1162559;293,1009317;301,1851961;0,00567782;91157,04756
10/04/2014;297,4231702;293,3357784;302,7186857;0,005478121;91121,38697
11/04/2014;297,690158;293,8356661;302,3111644;0,007251185;91026,00112
12/04/2014;297,3253005;293,958194;302,1189882;0,011100633;90972,68552
13/04/2014;296,8883163;292,4609883;302,3316138;0,006551601;90960,92653
14/04/2014;297,4294594;292,96905;302,4226043;0,008606882;90952,91098
15/04/2014;296,5498413;293,8039181;300,1332953;0,010415901;90999,0348
16/04/2014;296,3539836;293,0430336;301,7546477;0,013008391;91097,88797
17/04/2014;296,78046;293,0599348;301,1605779;0,008822535;91030,02591
18/04/2014;296,7205014;293,0724983;301,2115686;0,008557946;90962,87831
19/04/2014;296,592429;293,0572169;301,8108313;0,014403223;91048,25986
20/04/2014;296,8229161;293,2527854;300,9623621;0,012110728;91138,09965
21/04/2014;296,9211557;293,3965675;301,368549;0,014032122;91081,54624
22/04/2014;296,3307403;293,727652;300,1137596;0,016203909;91069,61915
23/04/2014;296,0174403;292,7519124;299,933132;0,012208974;91080,29417
24/04/2014;296,0404937;293,0464636;300,8474145;0,017251587;91165,50776
25/04/2014;296,6261564;293,2038908;301,7023069;0,020841892;91087,65683
26/04/2014;296,0058294;293,343786;299,8922044;0,017689069;91093,31403
27/04/2014;296,4744785;293,5026494;301,0111719;0,012059336;91145,20543
28/04/2014;297,4597981;293,6609755;302,5598193;0,006586536;90999,99605
29/04/2014;297,080759;293,6797781;301,312649;0,014673902;90979,56082
30/04/2014;296,6338436;293,5459341;300,7538552;0,014582566;91080,55757
1/05/2014;296,392177;293,7532332;300,2534355;0,01149196;91046,99289
2/05/2014;295,7552595;293,5752669;298,409114;0,023508375;91079,5106
3/05/2014;296,3181629;293,3186855;301,2034338;0,010749368;91187,88252
4/05/2014;296,4486941;292,7207766;300,3617871;0,015273627;91318,06409
5/05/2014;296,5730404;292,7035607;302,3032044;0,008406006;91215,93698
6/05/2014;296,7991555;294,0466681;300,5332044;0,016625439;91141,34925
7/05/2014;295,9224557;293,6411112;298,8407304;0,015145913;91232,30764
8/05/2014;296,1772639;293,5565608;300,2986089;0,022476045;91318,99321
9/05/2014;295,6615057;293,2880102;299,4882852;0,012862255;91350,73788
10/05/2014;295,7181655;293,1922999;299,579249;0,020560647;91315,35237
11/05/2014;296,024158;293,2902688;300,262684;0,029248105;91217,17002
12/05/2014;296,2801059;293,0436802;300,4275367;0,006850704;91124,06371
13/05/2014;297,1147812;293,2061188;302,2077863;0,002089164;90950,16912
14/05/2014;297,3101987;294,0253103;301,0438452;0,008792389;90972,65013
15/05/2014;296,4716305;293,2422708;300,1778517;0,030192071;91133,52993
16/05/2014;296,636527;293,270511;301,2833504;0,011378173;91108,5047
17/05/2014;295,9426453;293,1005268;300,2727916;0,024226557;91095,17575
18/05/2014;296,2398856;293,2614204;300,2289177;0,010021255;91077,08114
19/05/2014;296,7204549;293,1984806;301,5465576;0,008473524;91094,66164
20/05/2014;296,5043433;293,8887377;300,2277516;0,015193233;91122,5141
21/05/2014;295,8571797;292,573266;300,0198474;0,014221982;91225,99711
22/05/2014;297,0579222;293,1583843;302,5264559;0,005117685;91131,33452
23/05/2014;296,2173061;293,4994384;299,3458591;0,010708951;91180,94786
24/05/2014;296,5322744;293,0730939;301,5625865;0,005387461;91173,86417
25/05/2014;297,2224644;292,9515099;302,1256272;0,002797459;91099,59452
26/05/2014;297,1586387;293,2787425;301,5013821;0,005886684;91163,15555
27/05/2014;296,3445942;292,5639965;300,5758662;0,016562037;91178,93388
28/05/2014;295,9862737;292,4504255;300,4819364;0,015977199;91130,30554
29/05/2014;295,8225055;292,9999192;299,372069;0,021802626;91149,25168
30/05/2014;296,1202346;292,5310173;300,9503106;0,007544907;91123,77177
31/05/2014;296,8686106;293,4893734;301,3173619;0,005840942;91054,38196
1/06/2014;297,1905714;294,1591975;301,0965595;0,013821041;91001,30387
2/06/2014;296,3613347;293,6676756;299,9551706;0,018413614;90995,97606
3/06/2014;296,6905028;293,0335077;302,0447908;0,008155907;90983,82578
4/06/2014;297,321598;293,9287804;301,8661677;0,004114355;90906,86368
5/06/2014;297,134416;293,956432;301,3678936;0,008633389;90883,28043
6/06/2014;297,5153463;294,1307645;301,9435458;0,007353807;90887,03069
7/06/2014;296,4172043;293,263637;300,7725675;0,011740324;90984,45783
8/06/2014;296,3142464;293,0585143;300,8305251;0,010777171;91086,33031
9/06/2014;296,7933629;293,1905453;301,5077374;0,00984189;91091,7033
10/06/2014;297,2064955;293,6414109;301,7042506;0,006950797;91150,46552
11/06/2014;297,3682183;292,5547053;302,3832744;0,003448137;91088,31777
12/06/2014;297,5492244;293,3414957;301,9296387;0,003880401;91014,99638
13/06/2014;297,4254894;293,1225506;303,0204945;0,013109163;91001,62376
14/06/2014;296,8229878;293,3188982;301,3878155;0,018505804;91043,4938
15/06/2014;296,8706342;292,8449667;302,5818452;0,008213397;91051,20748
16/06/2014;297,6727024;293,5133693;303,0965815;0,007573278;91029,97862
17/06/2014;297,7632186;293,352553;303,1717835;0,008405498;91056,54027
18/06/2014;297,4138647;293,702384;301,7914226;0,012442055;91128,99896
19/06/2014;297,6719602;293,6527309;302,0893424;0,003650751;91167,20985
20/06/2014;297,6065434;293,1616563;302,06231;0,007550113;91096,15358
21/06/2014;297,35836;293,2721155;302,3185935;0,00553854;91086,32674
22/06/2014;297,7020288;293,4179098;302,7505109;0,004750768;91031,63077
23/06/2014;297,2447021;293,725798;301,628708;0,011635524;91071,39523
24/06/2014;296,6156928;293,4818854;300,9060373;0,016773198;91226,24729
25/06/2014;295,752728;293,2505046;299,4881211;0,016552016;91269,66005
26/06/2014;296,198747;292,5885667;301,2648343;0,008778318;91188,91798
27/06/2014;297,0021728;292,956024;301,6402297;0,008126061;91166,88059
28/06/2014;296,469894;292,8139034;301,6648865;0,01262207;91277,49707
29/06/2014;297,7541039;293,5673656;303,6606401;0,008179771;91178,45268
30/06/2014;296,9805698;293,3266506;301,383989;0,018395106;91123,24758
1/07/2014;296,7969954;293,8525539;301,3427986;0,012497509;91125,67322
2/07/2014;296,7134616;293,1134563;302,1575812;0,011627043;91146,13205
3/07/2014;297,3994945;293,6094759;302,5982281;0,004973483;91179,34011
4/07/2014;297,1931186;292,8940442;301,5890822;0,005930506;91231,34639
5/07/2014;296,5761976;292,8411431;301,4820866;0,010828392;91219,45396
6/07/2014;297,0953442;293,160852;301,9668363;0,006941182;91112,48732
7/07/2014;296,9452555;293,0153218;301,0215119;0,01478534;91187,34615
8/07/2014;297,2061248;292,7093061;302,294793;0,00795732;91215,29682
9/07/2014;297,6167477;292,6754794;302,8084525;0,006358252;91101,72339
10/07/2014;297,4336779;292,8683264;302,5282688;0,006294641;91009,87649
11/07/2014;297,2383417;292,8200665;302,1308693;0,006094549;90969,56939
12/07/2014;297,4994472;293,4217494;302,6784881;0,009561663;90986,12346
13/07/2014;297,7730509;293,0866081;303,6348341;0,006763037;91055,16657
14/07/2014;297,6833386;292,5499042;302,8216998;0,015698355;91131,34329
15/07/2014;297,3656594;292,4312122;303,0091093;0,00654818;91183,43835
16/07/2014;297,4250871;293,0648591;302,3285697;0,004799985;91209,59518
