Date;Municipio;ndvi_mean;;;;;
7/04/2010;FORTUL;5689,625392;;;;;
7/04/2010;PUERTO RONDON;6970,122034;;;;;
7/04/2010;SARAVENA;7114,540117;;;;;
7/04/2010;TAME;7025,600534;;;;;
23/04/2010;ARAUCA;7251,510538;;;;;
23/04/2010;ARAUQUITA;7734,204164;;;;;
23/04/2010;CRAVO NORTE;6841,868372;;;;;
23/04/2010;FORTUL;5355,655512;;;;;
23/04/2010;PUERTO RONDON;7188,086615;;;;;
23/04/2010;SARAVENA;7125,067328;;;;;
23/04/2010;TAME;6160,227596;;;;;
9/05/2010;ARAUCA;6359,284978;;;;;
9/05/2010;ARAUQUITA;6773,915485;;;;;
9/05/2010;CRAVO NORTE;4989,696427;;;;;
9/05/2010;FORTUL;4311,18951;;;;;
9/05/2010;PUERTO RONDON;6095,165137;;;;;
9/05/2010;SARAVENA;6614,236661;;;;;
9/05/2010;TAME;5382,945167;;;;;
25/05/2010;ARAUCA;6097,920705;;;;;
25/05/2010;ARAUQUITA;6854,253713;;;;;
25/05/2010;CRAVO NORTE;5708,70079;;;;;
25/05/2010;FORTUL;4110,283129;;;;;
25/05/2010;PUERTO RONDON;5412,394094;;;;;
25/05/2010;SARAVENA;5158,878516;;;;;
25/05/2010;TAME;5378,869787;;;;;
10/06/2010;ARAUCA;5630,357657;;;;;
10/06/2010;ARAUQUITA;6571,180888;;;;;
10/06/2010;CRAVO NORTE;6158,183975;;;;;
10/06/2010;FORTUL;4841,613348;;;;;
10/06/2010;PUERTO RONDON;5746,485338;;;;;
10/06/2010;SARAVENA;7020,009095;;;;;
10/06/2010;TAME;5981,229979;;;;;
26/06/2010;ARAUCA;5630,767036;;;;;
26/06/2010;ARAUQUITA;7316,96507;;;;;
26/06/2010;CRAVO NORTE;4906,817437;;;;;
26/06/2010;FORTUL;4777,706755;;;;;
26/06/2010;PUERTO RONDON;4928,75387;;;;;
26/06/2010;SARAVENA;6792,096595;;;;;
26/06/2010;TAME;5861,113506;;;;;
12/07/2010;ARAUCA;6432,249565;;;;;
12/07/2010;ARAUQUITA;7493,655817;;;;;
12/07/2010;CRAVO NORTE;5334,31548;;;;;
12/07/2010;FORTUL;4982,583727;;;;;
12/07/2010;PUERTO RONDON;6141,148022;;;;;
12/07/2010;SARAVENA;6934,665883;;;;;
12/07/2010;TAME;6150,904826;;;;;
28/07/2010;ARAUCA;6552,292132;;;;;
28/07/2010;ARAUQUITA;6743,306242;;;;;
28/07/2010;CRAVO NORTE;5942,052181;;;;;
28/07/2010;FORTUL;3403,66451;;;;;
28/07/2010;PUERTO RONDON;6011,024674;;;;;
28/07/2010;SARAVENA;5391,880933;;;;;
28/07/2010;TAME;5326,992255;;;;;
13/08/2010;ARAUCA;6385,239356;;;;;
13/08/2010;ARAUQUITA;7223,425708;;;;;
13/08/2010;CRAVO NORTE;5805,426252;;;;;
13/08/2010;FORTUL;4345,805941;;;;;
13/08/2010;PUERTO RONDON;6261,910015;;;;;
13/08/2010;SARAVENA;5780,621938;;;;;
13/08/2010;TAME;5929,924882;;;;;
29/08/2010;ARAUCA;6617,370031;;;;;
29/08/2010;ARAUQUITA;7207,475565;;;;;
29/08/2010;CRAVO NORTE;5721,961133;;;;;
29/08/2010;FORTUL;4409,060204;;;;;
29/08/2010;PUERTO RONDON;6045,225852;;;;;
29/08/2010;SARAVENA;6417,191755;;;;;
29/08/2010;TAME;6004,806928;;;;;
14/09/2010;ARAUCA;6987,711535;;;;;
14/09/2010;ARAUQUITA;7570,163587;;;;;
14/09/2010;CRAVO NORTE;5663,114107;;;;;
14/09/2010;FORTUL;4934,784423;;;;;
14/09/2010;PUERTO RONDON;6622,739124;;;;;
14/09/2010;SARAVENA;7018,244198;;;;;
14/09/2010;TAME;6233,38269;;;;;
30/09/2010;ARAUCA;6619,925902;;;;;
30/09/2010;ARAUQUITA;7547,945179;;;;;
30/09/2010;CRAVO NORTE;5582,329504;;;;;
30/09/2010;FORTUL;5102,035196;;;;;
30/09/2010;PUERTO RONDON;6396,829533;;;;;
30/09/2010;SARAVENA;6590,836573;;;;;
30/09/2010;TAME;6287,014075;;;;;
16/10/2010;ARAUCA;6677,240806;;;;;
16/10/2010;ARAUQUITA;7909,664627;;;;;
16/10/2010;CRAVO NORTE;5603,683545;;;;;
16/10/2010;FORTUL;5393,268775;;;;;
16/10/2010;PUERTO RONDON;6534,085682;;;;;
16/10/2010;SARAVENA;7382,079447;;;;;
16/10/2010;TAME;6193,832437;;;;;
1/11/2010;ARAUCA;5792,326017;;;;;
1/11/2010;ARAUQUITA;7165,526781;;;;;
1/11/2010;CRAVO NORTE;5341,070596;;;;;
1/11/2010;FORTUL;3931,10055;;;;;
1/11/2010;PUERTO RONDON;5307,690421;;;;;
1/11/2010;SARAVENA;6534,271836;;;;;
1/11/2010;TAME;5163,41297;;;;;
17/11/2010;ARAUCA;6104,29338;;;;;
17/11/2010;ARAUQUITA;7515,752422;;;;;
17/11/2010;CRAVO NORTE;5646,739221;;;;;
17/11/2010;FORTUL;5549,73672;;;;;
17/11/2010;PUERTO RONDON;6204,509697;;;;;
17/11/2010;SARAVENA;7139,152009;;;;;
17/11/2010;TAME;6061,695551;;;;;
3/12/2010;ARAUCA;7055,752653;;;;;
3/12/2010;ARAUQUITA;7989,083086;;;;;
3/12/2010;CRAVO NORTE;6300,391612;;;;;
3/12/2010;FORTUL;5737,742158;;;;;
3/12/2010;PUERTO RONDON;7078,78494;;;;;
3/12/2010;SARAVENA;7223,757511;;;;;
3/12/2010;TAME;6297,010036;;;;;
19/12/2010;ARAUCA;6671,65278;;;;;
19/12/2010;ARAUQUITA;7822,10716;;;;;
19/12/2010;CRAVO NORTE;6052,061548;;;;;
19/12/2010;FORTUL;6970,327635;;;;;
19/12/2010;PUERTO RONDON;6801,623039;;;;;
19/12/2010;SARAVENA;7855,672683;;;;;
19/12/2010;TAME;6691,077164;;;;;
1/01/2011;ARAUCA;6536,103623;;;;;
1/01/2011;ARAUQUITA;7820,836639;;;;;
1/01/2011;CRAVO NORTE;5948,897766;;;;;
1/01/2011;FORTUL;6185,62385;;;;;
1/01/2011;PUERTO RONDON;6709,724945;;;;;
1/01/2011;SARAVENA;6492,648511;;;;;
1/01/2011;TAME;6811,964157;;;;;
17/01/2011;ARAUCA;6151,511727;;;;;
17/01/2011;ARAUQUITA;7477,420427;;;;;
17/01/2011;CRAVO NORTE;5780,27453;;;;;
17/01/2011;FORTUL;6370,745223;;;;;
17/01/2011;PUERTO RONDON;6309,629467;;;;;
17/01/2011;SARAVENA;7249,698289;;;;;
17/01/2011;TAME;6879,975041;;;;;
2/02/2011;ARAUCA;5563,251544;;;;;
2/02/2011;ARAUQUITA;7032,266322;;;;;
2/02/2011;CRAVO NORTE;5505,782151;;;;;
2/02/2011;FORTUL;5212,95781;;;;;
2/02/2011;PUERTO RONDON;5756,067592;;;;;
2/02/2011;SARAVENA;5589,689191;;;;;
2/02/2011;TAME;5764,138318;;;;;
18/02/2011;ARAUCA;4784,397278;;;;;
18/02/2011;ARAUQUITA;6421,069618;;;;;
18/02/2011;CRAVO NORTE;4922,357193;;;;;
18/02/2011;FORTUL;3948,9098;;;;;
18/02/2011;PUERTO RONDON;5081,095493;;;;;
18/02/2011;SARAVENA;5924,371335;;;;;
18/02/2011;TAME;4622,522577;;;;;
6/03/2011;ARAUCA;5165,61274;;;;;
6/03/2011;ARAUQUITA;6667,360503;;;;;
6/03/2011;CRAVO NORTE;5076,413482;;;;;
6/03/2011;FORTUL;3000,845987;;;;;
6/03/2011;PUERTO RONDON;5316,671132;;;;;
6/03/2011;SARAVENA;2346,750376;;;;;
6/03/2011;TAME;4742,664435;;;;;
22/03/2011;ARAUCA;5051,453562;;;;;
22/03/2011;ARAUQUITA;6477,20274;;;;;
22/03/2011;CRAVO NORTE;4847,268325;;;;;
22/03/2011;FORTUL;2924,574905;;;;;
22/03/2011;PUERTO RONDON;5497,011234;;;;;
22/03/2011;SARAVENA;3079,88647;;;;;
22/03/2011;TAME;4623,092585;;;;;
7/04/2011;ARAUCA;4940,070005;;;;;
7/04/2011;ARAUQUITA;6334,753229;;;;;
7/04/2011;CRAVO NORTE;4747,218049;;;;;
7/04/2011;FORTUL;3734,086902;;;;;
7/04/2011;PUERTO RONDON;5108,436389;;;;;
7/04/2011;SARAVENA;6011,041998;;;;;
7/04/2011;TAME;4062,305674;;;;;
23/04/2011;ARAUCA;6398,332206;;;;;
23/04/2011;ARAUQUITA;7520,540837;;;;;
23/04/2011;CRAVO NORTE;4753,692672;;;;;
23/04/2011;FORTUL;4986,786497;;;;;
23/04/2011;PUERTO RONDON;6672,165243;;;;;
23/04/2011;SARAVENA;7339,375415;;;;;
23/04/2011;TAME;6597,2605;;;;;
9/05/2011;ARAUCA;6068,58011;;;;;
9/05/2011;ARAUQUITA;6617,804997;;;;;
9/05/2011;CRAVO NORTE;4239,996011;;;;;
9/05/2011;FORTUL;4183,474174;;;;;
9/05/2011;PUERTO RONDON;5886,394537;;;;;
9/05/2011;SARAVENA;6289,066515;;;;;
9/05/2011;TAME;4918,301278;;;;;
25/05/2011;ARAUCA;6846,853467;;;;;
25/05/2011;ARAUQUITA;7794,611281;;;;;
25/05/2011;CRAVO NORTE;5576,661321;;;;;
25/05/2011;FORTUL;6506,042257;;;;;
25/05/2011;PUERTO RONDON;6726,565117;;;;;
25/05/2011;SARAVENA;7724,803544;;;;;
25/05/2011;TAME;6929,583105;;;;;
10/06/2011;ARAUCA;6262,151803;;;;;
10/06/2011;ARAUQUITA;7137,221591;;;;;
10/06/2011;CRAVO NORTE;5535,14;;;;;
10/06/2011;FORTUL;3679,827381;;;;;
10/06/2011;PUERTO RONDON;6211,166986;;;;;
10/06/2011;SARAVENA;6022,550496;;;;;
10/06/2011;TAME;5242,578524;;;;;
26/06/2011;ARAUCA;6698,333508;;;;;
26/06/2011;ARAUQUITA;7419,550715;;;;;
26/06/2011;CRAVO NORTE;5505,214444;;;;;
26/06/2011;FORTUL;5483,069408;;;;;
26/06/2011;PUERTO RONDON;6613,390654;;;;;
26/06/2011;SARAVENA;6721,417953;;;;;
26/06/2011;TAME;6078,715962;;;;;
12/07/2011;ARAUCA;6024,73986;;;;;
12/07/2011;ARAUQUITA;7031,527068;;;;;
12/07/2011;CRAVO NORTE;5221,975089;;;;;
12/07/2011;FORTUL;4817,088939;;;;;
12/07/2011;PUERTO RONDON;5898,277742;;;;;
12/07/2011;SARAVENA;6937,710261;;;;;
12/07/2011;TAME;5935,2864;;;;;
28/07/2011;ARAUCA;6455,337794;;;;;
28/07/2011;ARAUQUITA;7517,553455;;;;;
28/07/2011;CRAVO NORTE;5608,944277;;;;;
28/07/2011;FORTUL;5549,329552;;;;;
28/07/2011;PUERTO RONDON;6131,065096;;;;;
28/07/2011;SARAVENA;6954,204853;;;;;
28/07/2011;TAME;6370,653815;;;;;
13/08/2011;ARAUCA;7298,41679;;;;;
13/08/2011;ARAUQUITA;8087,082266;;;;;
13/08/2011;CRAVO NORTE;6466,788588;;;;;
13/08/2011;FORTUL;6272,45391;;;;;
13/08/2011;PUERTO RONDON;6835,759771;;;;;
13/08/2011;SARAVENA;7693,75132;;;;;
13/08/2011;TAME;7135,427363;;;;;
29/08/2011;ARAUCA;6935,118305;;;;;
29/08/2011;ARAUQUITA;7793,179003;;;;;
29/08/2011;CRAVO NORTE;6073,280091;;;;;
29/08/2011;FORTUL;5204,899576;;;;;
29/08/2011;PUERTO RONDON;6686,425065;;;;;
29/08/2011;SARAVENA;7108,281934;;;;;
29/08/2011;TAME;6249,906964;;;;;
14/09/2011;ARAUCA;6370,931177;;;;;
14/09/2011;ARAUQUITA;7184,982553;;;;;
14/09/2011;CRAVO NORTE;5626,94376;;;;;
14/09/2011;FORTUL;4558,384429;;;;;
14/09/2011;PUERTO RONDON;6321,078509;;;;;
14/09/2011;SARAVENA;6849,561334;;;;;
14/09/2011;TAME;5838,857635;;;;;
30/09/2011;ARAUCA;6156,382163;;;;;
30/09/2011;ARAUQUITA;7386,881198;;;;;
30/09/2011;CRAVO NORTE;5257,872181;;;;;
30/09/2011;FORTUL;5442,158558;;;;;
30/09/2011;PUERTO RONDON;5841,087786;;;;;
30/09/2011;SARAVENA;7222,256267;;;;;
30/09/2011;TAME;5998,682152;;;;;
16/10/2011;ARAUCA;6805,909683;;;;;
16/10/2011;ARAUQUITA;7793,906577;;;;;
16/10/2011;CRAVO NORTE;5688,690282;;;;;
16/10/2011;FORTUL;6416,542061;;;;;
16/10/2011;PUERTO RONDON;6779,812941;;;;;
16/10/2011;SARAVENA;7611,189975;;;;;
16/10/2011;TAME;6891,42749;;;;;
1/11/2011;ARAUCA;6006,215372;;;;;
1/11/2011;ARAUQUITA;7491,232711;;;;;
1/11/2011;CRAVO NORTE;5001,722932;;;;;
1/11/2011;FORTUL;4889,056822;;;;;
1/11/2011;PUERTO RONDON;6422,645686;;;;;
1/11/2011;SARAVENA;6911,881025;;;;;
1/11/2011;TAME;5736,119398;;;;;
17/11/2011;ARAUCA;6450,079352;;;;;
17/11/2011;ARAUQUITA;7444,864196;;;;;
17/11/2011;CRAVO NORTE;5390,337588;;;;;
17/11/2011;FORTUL;5486,930419;;;;;
17/11/2011;PUERTO RONDON;6380,730874;;;;;
17/11/2011;SARAVENA;7713,505387;;;;;
17/11/2011;TAME;6219,994214;;;;;
3/12/2011;ARAUCA;6704,167306;;;;;
3/12/2011;ARAUQUITA;7775,169676;;;;;
3/12/2011;CRAVO NORTE;5711,241806;;;;;
3/12/2011;FORTUL;6300,310576;;;;;
3/12/2011;PUERTO RONDON;6458,587272;;;;;
3/12/2011;SARAVENA;7689,305912;;;;;
3/12/2011;TAME;7131,852666;;;;;
19/12/2011;ARAUCA;6715,674037;;;;;
19/12/2011;ARAUQUITA;7684,267353;;;;;
19/12/2011;CRAVO NORTE;6038,795802;;;;;
19/12/2011;FORTUL;6306,000841;;;;;
19/12/2011;PUERTO RONDON;6655,912473;;;;;
19/12/2011;SARAVENA;7130,68721;;;;;
19/12/2011;TAME;7001,402291;;;;;
1/01/2012;ARAUCA;6393,840087;;;;;
1/01/2012;ARAUQUITA;7462,091301;;;;;
1/01/2012;CRAVO NORTE;5712,736993;;;;;
1/01/2012;FORTUL;5481,699;;;;;
1/01/2012;PUERTO RONDON;6341,686298;;;;;
1/01/2012;SARAVENA;6519,440216;;;;;
1/01/2012;TAME;6431,33623;;;;;
17/01/2012;ARAUCA;5943,983184;;;;;
17/01/2012;ARAUQUITA;7210,585675;;;;;
17/01/2012;CRAVO NORTE;5452,156624;;;;;
17/01/2012;FORTUL;5882,116305;;;;;
17/01/2012;PUERTO RONDON;5944,06338;;;;;
17/01/2012;SARAVENA;7000,884106;;;;;
17/01/2012;TAME;5936,851374;;;;;
2/02/2012;ARAUCA;5341,162417;;;;;
2/02/2012;ARAUQUITA;6860,790363;;;;;
2/02/2012;CRAVO NORTE;5216,007388;;;;;
2/02/2012;FORTUL;5413,192752;;;;;
2/02/2012;PUERTO RONDON;5559,074418;;;;;
2/02/2012;SARAVENA;6873,495337;;;;;
2/02/2012;TAME;5880,469114;;;;;
18/02/2012;ARAUCA;5145,757374;;;;;
18/02/2012;ARAUQUITA;7068,205101;;;;;
18/02/2012;CRAVO NORTE;5144,494528;;;;;
18/02/2012;FORTUL;4732,970501;;;;;
18/02/2012;PUERTO RONDON;5610,822559;;;;;
18/02/2012;SARAVENA;6449,625821;;;;;
18/02/2012;TAME;5346,770756;;;;;
5/03/2012;ARAUCA;5141,877882;;;;;
5/03/2012;ARAUQUITA;6473,94352;;;;;
5/03/2012;CRAVO NORTE;4965,409745;;;;;
5/03/2012;FORTUL;2350,907153;;;;;
5/03/2012;PUERTO RONDON;5583,3472;;;;;
5/03/2012;SARAVENA;1887,136034;;;;;
5/03/2012;TAME;4389,445357;;;;;
21/03/2012;ARAUCA;5839,24916;;;;;
21/03/2012;ARAUQUITA;5209,739978;;;;;
21/03/2012;CRAVO NORTE;5357,438774;;;;;
21/03/2012;FORTUL;2074,178597;;;;;
21/03/2012;PUERTO RONDON;5857,4711;;;;;
21/03/2012;SARAVENA;2530,603217;;;;;
21/03/2012;TAME;4151,215103;;;;;
6/04/2012;ARAUCA;6412,091125;;;;;
6/04/2012;ARAUQUITA;6496,410148;;;;;
6/04/2012;CRAVO NORTE;5672,666509;;;;;
6/04/2012;FORTUL;4507,065632;;;;;
6/04/2012;PUERTO RONDON;5285,625192;;;;;
6/04/2012;SARAVENA;6453,465492;;;;;
6/04/2012;TAME;5331,603937;;;;;
22/04/2012;ARAUCA;6939,841759;;;;;
22/04/2012;ARAUQUITA;7682,408209;;;;;
22/04/2012;CRAVO NORTE;5590,636629;;;;;
22/04/2012;FORTUL;4618,432566;;;;;
22/04/2012;PUERTO RONDON;6125,195752;;;;;
22/04/2012;SARAVENA;7031,980874;;;;;
22/04/2012;TAME;5996,377377;;;;;
8/05/2012;ARAUCA;5788,674029;;;;;
8/05/2012;ARAUQUITA;7167,94649;;;;;
8/05/2012;CRAVO NORTE;4612,293956;;;;;
8/05/2012;FORTUL;4773,783689;;;;;
8/05/2012;PUERTO RONDON;6026,430239;;;;;
8/05/2012;SARAVENA;6516,061243;;;;;
8/05/2012;TAME;5442,669755;;;;;
24/05/2012;ARAUCA;7073,280085;;;;;
24/05/2012;ARAUQUITA;7932,846643;;;;;
24/05/2012;CRAVO NORTE;6311,112113;;;;;
24/05/2012;FORTUL;5086,721919;;;;;
24/05/2012;PUERTO RONDON;6750,877272;;;;;
24/05/2012;SARAVENA;6410,231286;;;;;
24/05/2012;TAME;6289,209368;;;;;
9/06/2012;ARAUCA;5718,969117;;;;;
9/06/2012;ARAUQUITA;7388,511257;;;;;
9/06/2012;CRAVO NORTE;5067,682447;;;;;
9/06/2012;FORTUL;4200,298753;;;;;
9/06/2012;PUERTO RONDON;5632,819854;;;;;
9/06/2012;SARAVENA;6493,325742;;;;;
9/06/2012;TAME;5740,124412;;;;;
25/06/2012;ARAUCA;5588,261522;;;;;
25/06/2012;ARAUQUITA;6148,919058;;;;;
25/06/2012;CRAVO NORTE;5047,497774;;;;;
25/06/2012;FORTUL;4346,85235;;;;;
25/06/2012;PUERTO RONDON;5174,863848;;;;;
25/06/2012;SARAVENA;6359,773961;;;;;
25/06/2012;TAME;5196,09498;;;;;
11/07/2012;ARAUCA;5535,652001;;;;;
11/07/2012;ARAUQUITA;7201,628749;;;;;
11/07/2012;CRAVO NORTE;5217,286771;;;;;
11/07/2012;FORTUL;4305,408285;;;;;
11/07/2012;PUERTO RONDON;6113,53089;;;;;
11/07/2012;SARAVENA;6440,46559;;;;;
11/07/2012;TAME;4767,014093;;;;;
27/07/2012;ARAUCA;5218,067123;;;;;
27/07/2012;ARAUQUITA;7092,030088;;;;;
27/07/2012;CRAVO NORTE;4454,318277;;;;;
27/07/2012;FORTUL;4421,301211;;;;;
27/07/2012;PUERTO RONDON;5993,088841;;;;;
27/07/2012;SARAVENA;5856,778644;;;;;
27/07/2012;TAME;4795,053332;;;;;
12/08/2012;ARAUCA;6427,661892;;;;;
12/08/2012;ARAUQUITA;6073,365861;;;;;
12/08/2012;CRAVO NORTE;5160,807215;;;;;
12/08/2012;FORTUL;4392,106305;;;;;
12/08/2012;PUERTO RONDON;5924,324957;;;;;
12/08/2012;SARAVENA;6217,838114;;;;;
12/08/2012;TAME;4829,853941;;;;;
28/08/2012;ARAUCA;6222,34771;;;;;
28/08/2012;ARAUQUITA;7272,395803;;;;;
28/08/2012;CRAVO NORTE;5382,296496;;;;;
28/08/2012;FORTUL;5241,847825;;;;;
28/08/2012;PUERTO RONDON;6328,839653;;;;;
28/08/2012;SARAVENA;7125,772512;;;;;
28/08/2012;TAME;6353,288136;;;;;
13/09/2012;ARAUCA;6528,557538;;;;;
13/09/2012;ARAUQUITA;7746,020014;;;;;
13/09/2012;CRAVO NORTE;5351,162799;;;;;
13/09/2012;FORTUL;5060,406544;;;;;
13/09/2012;PUERTO RONDON;6834,56856;;;;;
13/09/2012;SARAVENA;6821,914405;;;;;
13/09/2012;TAME;6434,04218;;;;;
29/09/2012;ARAUCA;6257,502154;;;;;
29/09/2012;ARAUQUITA;7185,709137;;;;;
29/09/2012;CRAVO NORTE;5982,186493;;;;;
29/09/2012;FORTUL;5979,639065;;;;;
29/09/2012;PUERTO RONDON;6785,2466;;;;;
29/09/2012;SARAVENA;7509,219951;;;;;
29/09/2012;TAME;6505,27034;;;;;
15/10/2012;ARAUCA;6499,538033;;;;;
15/10/2012;ARAUQUITA;7503,260583;;;;;
15/10/2012;CRAVO NORTE;5769,515815;;;;;
15/10/2012;FORTUL;4671,810587;;;;;
15/10/2012;PUERTO RONDON;6480,293861;;;;;
15/10/2012;SARAVENA;6609,021793;;;;;
15/10/2012;TAME;6177,081047;;;;;
31/10/2012;ARAUCA;6660,729576;;;;;
31/10/2012;ARAUQUITA;7641,579732;;;;;
31/10/2012;CRAVO NORTE;5377,026577;;;;;
31/10/2012;FORTUL;5620,884879;;;;;
31/10/2012;PUERTO RONDON;6431,094283;;;;;
31/10/2012;SARAVENA;7268,42581;;;;;
31/10/2012;TAME;6094,635247;;;;;
16/11/2012;ARAUCA;6630,935433;;;;;
16/11/2012;ARAUQUITA;7815,090366;;;;;
16/11/2012;CRAVO NORTE;5843,454943;;;;;
16/11/2012;FORTUL;6551,00763;;;;;
16/11/2012;PUERTO RONDON;6600,535801;;;;;
16/11/2012;SARAVENA;7403,752632;;;;;
16/11/2012;TAME;6809,570267;;;;;
2/12/2012;ARAUCA;6420,497922;;;;;
2/12/2012;ARAUQUITA;7621,320561;;;;;
2/12/2012;CRAVO NORTE;5830,996052;;;;;
2/12/2012;FORTUL;6414,836766;;;;;
2/12/2012;PUERTO RONDON;6411,767909;;;;;
2/12/2012;SARAVENA;7764,147756;;;;;
2/12/2012;TAME;6523,682253;;;;;
18/12/2012;ARAUCA;6545,451087;;;;;
18/12/2012;ARAUQUITA;7754,151181;;;;;
18/12/2012;CRAVO NORTE;6104,65495;;;;;
18/12/2012;FORTUL;6404,797046;;;;;
18/12/2012;PUERTO RONDON;6610,344023;;;;;
18/12/2012;SARAVENA;7475,852351;;;;;
18/12/2012;TAME;7000,913252;;;;;
1/01/2013;ARAUCA;5873,661591;;;;;
1/01/2013;ARAUQUITA;7465,210406;;;;;
1/01/2013;CRAVO NORTE;5766,954431;;;;;
1/01/2013;FORTUL;6008,937138;;;;;
1/01/2013;PUERTO RONDON;6248,856772;;;;;
1/01/2013;SARAVENA;7163,372566;;;;;
1/01/2013;TAME;6606,94721;;;;;
17/01/2013;ARAUCA;5139,429393;;;;;
17/01/2013;ARAUQUITA;7013,192418;;;;;
17/01/2013;CRAVO NORTE;5322,475536;;;;;
17/01/2013;FORTUL;4641,603466;;;;;
17/01/2013;PUERTO RONDON;5598,101615;;;;;
17/01/2013;SARAVENA;4561,836888;;;;;
17/01/2013;TAME;5607,685634;;;;;
2/02/2013;ARAUCA;4743,539678;;;;;
2/02/2013;ARAUQUITA;6795,142936;;;;;
2/02/2013;CRAVO NORTE;4959,607563;;;;;
2/02/2013;FORTUL;4965,547588;;;;;
2/02/2013;PUERTO RONDON;5261,006239;;;;;
2/02/2013;SARAVENA;6598,566335;;;;;
2/02/2013;TAME;5872,400629;;;;;
18/02/2013;ARAUCA;4333,672684;;;;;
18/02/2013;ARAUQUITA;6436,547827;;;;;
18/02/2013;CRAVO NORTE;4460,932503;;;;;
18/02/2013;FORTUL;3572,30286;;;;;
18/02/2013;PUERTO RONDON;4844,698639;;;;;
18/02/2013;SARAVENA;3186,033962;;;;;
18/02/2013;TAME;4670,007272;;;;;
6/03/2013;ARAUCA;4141,052593;;;;;
6/03/2013;ARAUQUITA;5983,509935;;;;;
6/03/2013;CRAVO NORTE;4383,953451;;;;;
6/03/2013;FORTUL;3403,478;;;;;
6/03/2013;PUERTO RONDON;4691,032182;;;;;
6/03/2013;SARAVENA;4023,243485;;;;;
6/03/2013;TAME;4208,068456;;;;;
22/03/2013;ARAUCA;4660,877091;;;;;
22/03/2013;ARAUQUITA;6387,385781;;;;;
22/03/2013;CRAVO NORTE;4787,669254;;;;;
22/03/2013;FORTUL;4270,051207;;;;;
22/03/2013;PUERTO RONDON;5301,162159;;;;;
22/03/2013;SARAVENA;3713,517607;;;;;
22/03/2013;TAME;5188,058367;;;;;
7/04/2013;ARAUCA;4784,701476;;;;;
7/04/2013;ARAUQUITA;6073,867254;;;;;
7/04/2013;CRAVO NORTE;4888,120841;;;;;
7/04/2013;FORTUL;3189,41431;;;;;
7/04/2013;PUERTO RONDON;5363,776661;;;;;
7/04/2013;SARAVENA;5170,92767;;;;;
7/04/2013;TAME;4911,658399;;;;;
23/04/2013;ARAUCA;5927,552191;;;;;
23/04/2013;ARAUQUITA;7067,712773;;;;;
23/04/2013;CRAVO NORTE;6442,942266;;;;;
23/04/2013;FORTUL;3889,392633;;;;;
23/04/2013;PUERTO RONDON;6005,195554;;;;;
23/04/2013;SARAVENA;5910,969003;;;;;
23/04/2013;TAME;4864,2078;;;;;
9/05/2013;ARAUCA;6890,56964;;;;;
9/05/2013;ARAUQUITA;7783,045547;;;;;
9/05/2013;CRAVO NORTE;6201,786874;;;;;
9/05/2013;FORTUL;4705,136687;;;;;
9/05/2013;PUERTO RONDON;6678,825589;;;;;
9/05/2013;SARAVENA;6084,331334;;;;;
9/05/2013;TAME;5784,320048;;;;;
25/05/2013;ARAUCA;5589,533987;;;;;
25/05/2013;ARAUQUITA;7616,919757;;;;;
25/05/2013;CRAVO NORTE;4787,697872;;;;;
25/05/2013;FORTUL;4865,438739;;;;;
25/05/2013;PUERTO RONDON;5897,219621;;;;;
25/05/2013;SARAVENA;5751,732271;;;;;
25/05/2013;TAME;5973,580331;;;;;
10/06/2013;ARAUCA;5910,20478;;;;;
10/06/2013;ARAUQUITA;7596,426069;;;;;
10/06/2013;CRAVO NORTE;4862,522549;;;;;
10/06/2013;FORTUL;5211,14277;;;;;
10/06/2013;PUERTO RONDON;6300,110769;;;;;
10/06/2013;SARAVENA;7260,972595;;;;;
10/06/2013;TAME;5699,041844;;;;;
26/06/2013;ARAUCA;6439,797281;;;;;
26/06/2013;ARAUQUITA;7569,291486;;;;;
26/06/2013;CRAVO NORTE;5731,758842;;;;;
26/06/2013;FORTUL;6281,844659;;;;;
26/06/2013;PUERTO RONDON;6658,135166;;;;;
26/06/2013;SARAVENA;7490,132103;;;;;
26/06/2013;TAME;6822,408645;;;;;
12/07/2013;ARAUCA;5649,598509;;;;;
12/07/2013;ARAUQUITA;7616,379453;;;;;
12/07/2013;CRAVO NORTE;5586,097281;;;;;
12/07/2013;FORTUL;5668,978176;;;;;
12/07/2013;PUERTO RONDON;5827,316237;;;;;
12/07/2013;SARAVENA;7239,978433;;;;;
12/07/2013;TAME;6321,393208;;;;;
28/07/2013;ARAUCA;6550,501758;;;;;
28/07/2013;ARAUQUITA;6417,025246;;;;;
28/07/2013;CRAVO NORTE;5746,370508;;;;;
28/07/2013;FORTUL;4756,502241;;;;;
28/07/2013;PUERTO RONDON;5951,853637;;;;;
28/07/2013;SARAVENA;6040,635195;;;;;
28/07/2013;TAME;5642,147812;;;;;
13/08/2013;ARAUCA;6294,836953;;;;;
13/08/2013;ARAUQUITA;7284,916079;;;;;
13/08/2013;CRAVO NORTE;5192,436679;;;;;
13/08/2013;FORTUL;4554,685666;;;;;
13/08/2013;PUERTO RONDON;6269,951686;;;;;
13/08/2013;SARAVENA;6385,243342;;;;;
13/08/2013;TAME;5853,617031;;;;;
29/08/2013;ARAUCA;6698,863203;;;;;
29/08/2013;ARAUQUITA;7584,842447;;;;;
29/08/2013;CRAVO NORTE;6208,537616;;;;;
