formatted_date;runoff_sum; surface_runoff_sum
7/06/1954;0,016879087;0,003931596
8/06/1954;0,011240545;0,002559031
9/06/1954;0,006965796;0,000790077
10/06/1954;0,009025105;0,001925844
11/06/1954;0,031079061;0,011575114
12/06/1954;0,014815297;0,003163779
13/06/1954;0,013143987;0,00250394
14/06/1954;0,01642883;0,004583022
15/06/1954;0,008991878;0,001542462
16/06/1954;0,007238132;0,001015218
17/06/1954;0,008144978;0,001471947
18/06/1954;0,00927283;0,001732629
19/06/1954;0,014715417;0,003645482
20/06/1954;0,008767928;0,001684461
21/06/1954;0,008041881;0,001773823
22/06/1954;0,007737991;0,001297126
23/06/1954;0,011288969;0,002453942
24/06/1954;0,014918739;0,003305152
25/06/1954;0,01383266;0,003103563
26/06/1954;0,010441486;0,002545556
27/06/1954;0,01069209;0,001708801
28/06/1954;0,008743808;0,001049086
29/06/1954;0,009432;0,001905864
30/06/1954;0,017186123;0,005585569
1/07/1954;0,008974316;0,001875612
2/07/1954;0,017244778;0,004815551
3/07/1954;0,00728363;0,000733438
4/07/1954;0,009201506;0,001163451
5/07/1954;0,007118074;0,000753165
6/07/1954;0,006548541;0,00111325
7/07/1954;0,016003542;0,004899532
8/07/1954;0,006995433;0,00124991
9/07/1954;0,008478952;0,001722014
10/07/1954;0,017853168;0,005956507
11/07/1954;0,00891671;0,002552178
12/07/1954;0,006230018;0,000761474
13/07/1954;0,009305364;0,002126439
14/07/1954;0,012612337;0,002655963
15/07/1954;0,009662805;0,002095575
16/07/1954;0,006081351;0,000740009
17/07/1954;0,006772907;0,001586408
18/07/1954;0,012029687;0,003158029
19/07/1954;0,006295259;0,000986875
20/07/1954;0,005158107;0,000425825
21/07/1954;0,005935174;0,00126743
22/07/1954;0,008628052;0,002005848
23/07/1954;0,007577609;0,001926486
24/07/1954;0,013565397;0,003844983
25/07/1954;0,0072567;0,001742869
26/07/1954;0,010892547;0,003403691
27/07/1954;0,007899773;0,000954762
28/07/1954;0,016664758;0,004818133
29/07/1954;0,007924165;0,000999413
30/07/1954;0,005366829;0,000671924
31/07/1954;0,008098508;0,001904746
1/08/1954;0,010574537;0,002501177
2/08/1954;0,010103691;0,002189172
3/08/1954;0,00534969;0,000552844
4/08/1954;0,008055596;0,002190215
5/08/1954;0,013238073;0,003293256
6/08/1954;0,009279329;0,001724984
7/08/1954;0,008277613;0,001638068
8/08/1954;0,00873835;0,001745526
9/08/1954;0,007890167;0,001567833
10/08/1954;0,011791962;0,002585788
11/08/1954;0,007013854;0,001009576
12/08/1954;0,010840528;0,003155845
13/08/1954;0,018831743;0,005904305
14/08/1954;0,008921349;0,002364845
15/08/1954;0,01301115;0,00346933
16/08/1954;0,010542796;0,002561971
17/08/1954;0,007533682;0,001434202
18/08/1954;0,008214658;0,001303601
19/08/1954;0,016760621;0,005852128
20/08/1954;0,009620422;0,002773908
21/08/1954;0,007993738;0,001650507
22/08/1954;0,008050929;0,001276578
23/08/1954;0,01848461;0,005760964
24/08/1954;0,013759578;0,003639236
25/08/1954;0,006348364;0,000859698
26/08/1954;0,005487418;0,000754448
27/08/1954;0,005132821;0,000674913
28/08/1954;0,005025467;0,000804664
29/08/1954;0,006066214;0,001657246
30/08/1954;0,013273681;0,004549972
31/08/1954;0,005710181;0,000529995
1/09/1954;0,005516535;0,000792347
2/09/1954;0,007268765;0,00179563
3/09/1954;0,006069369;0,0017096
4/09/1954;0,004486697;0,000677823
5/09/1954;0,004984394;0,001232336
6/09/1954;0,004435792;0,000859011
7/09/1954;0,005846871;0,001833892
8/09/1954;0,005015036;0,00081039
9/09/1954;0,005626417;0,00105051
10/09/1954;0,009738434;0,00232668
11/09/1954;0,006357476;0,001615548
12/09/1954;0,00545573;0,001069857
13/09/1954;0,004552919;0,000598088
14/09/1954;0,008452696;0,002255601
15/09/1954;0,00762208;0,001571199
16/09/1954;0,005728508;0,001035139
17/09/1954;0,004351486;0,000664894
18/09/1954;0,005017223;0,001200276
19/09/1954;0,007740019;0,001925399
20/09/1954;0,015419614;0,004220598
21/09/1954;0,006336432;0,001334768
22/09/1954;0,006945485;0,001753599
23/09/1954;0,00571876;0,001510858
24/09/1954;0,007197493;0,001674659
25/09/1954;0,011763587;0,002799221
26/09/1954;0,005543033;0,000767197
27/09/1954;0,004721008;0,000809073
28/09/1954;0,004186545;0,000544622
29/09/1954;0,005392251;0,000911305
30/09/1954;0,006231476;0,001025943
1/10/1954;0,012277159;0,00335471
2/10/1954;0,016022657;0,004615673
3/10/1954;0,006198496;0,001357603
4/10/1954;0,005608566;0,001301057
5/10/1954;0,006520489;0,00188404
6/10/1954;0,006082988;0,001406752
7/10/1954;0,005263116;0,001276413
8/10/1954;0,005607072;0,001595403
9/10/1954;0,00558371;0,001536648
10/10/1954;0,008393969;0,002807703
11/10/1954;0,007932415;0,002386752
12/10/1954;0,012270429;0,002373659
13/10/1954;0,007654632;0,00183309
14/10/1954;0,006882027;0,001874416
15/10/1954;0,006580281;0,001610953
16/10/1954;0,006554217;0,001745408
17/10/1954;0,00624514;0,001488207
18/10/1954;0,007231353;0,002084372
19/10/1954;0,006870223;0,001505356
20/10/1954;0,007794933;0,001535734
21/10/1954;0,005949093;0,000840665
22/10/1954;0,006884355;0,001841125
23/10/1954;0,008973502;0,002719212
24/10/1954;0,008865924;0,002226607
25/10/1954;0,027274407;0,011194077
26/10/1954;0,008471473;0,001771257
27/10/1954;0,007206879;0,001369256
28/10/1954;0,008465526;0,002325479
29/10/1954;0,008002663;0,002028456
30/10/1954;0,009373272;0,002773112
31/10/1954;0,017110703;0,004576168
1/11/1954;0,01159096;0,001655976
2/11/1954;0,019617482;0,005187372
3/11/1954;0,009146969;0,001259634
4/11/1954;0,007083824;0,000580225
5/11/1954;0,006888883;0,000855824
6/11/1954;0,007219273;0,001496634
7/11/1954;0,007282764;0,001564746
8/11/1954;0,006490791;0,001149045
9/11/1954;0,005796966;0,000855422
10/11/1954;0,007492508;0,002437854
11/11/1954;0,008347105;0,00187073
12/11/1954;0,007476398;0,0021976
13/11/1954;0,016844497;0,005674504
14/11/1954;0,01043064;0,001877346
15/11/1954;0,009172942;0,002391673
16/11/1954;0,008640461;0,002127132
17/11/1954;0,00782832;0,001885838
18/11/1954;0,010399107;0,003068427
19/11/1954;0,010032282;0,001898104
20/11/1954;0,009115666;0,00153817
21/11/1954;0,008325632;0,001053633
22/11/1954;0,007697407;0,00127168
23/11/1954;0,007907464;0,001590175
24/11/1954;0,006908448;0,00119367
25/11/1954;0,007943367;0,001594239
26/11/1954;0,005656338;0,000442448
27/11/1954;0,005505335;0,000541658
28/11/1954;0,005884232;0,000712592
29/11/1954;0,005047171;0,000509561
30/11/1954;0,005250435;0,000787701
1/12/1954;0,005201223;0,000796655
2/12/1954;0,004562675;0,000445254
3/12/1954;0,005150976;0,00066862
4/12/1954;0,004816864;0,000389227
5/12/1954;0,005644321;0,000611059
6/12/1954;0,014201432;0,004735697
7/12/1954;0,006230903;0,001296443
8/12/1954;0,004315248;0,000292814
9/12/1954;0,004129399;0,000227315
10/12/1954;0,004218148;0,000490378
11/12/1954;0,005230685;0,00105582
12/12/1954;0,004886162;0,001126843
13/12/1954;0,004887239;0,00124551
14/12/1954;0,008885762;0,00297836
15/12/1954;0,004203252;0,000416067
16/12/1954;0,004841069;0,000726227
17/12/1954;0,003957136;0,00045126
18/12/1954;0,009943433;0,003379595
19/12/1954;0,010391663;0,002620483
20/12/1954;0,006775041;0,001564631
21/12/1954;0,004428834;0,000536325
22/12/1954;0,003998214;0,000386537
23/12/1954;0,00351354;0,0001821
24/12/1954;0,003585964;0,000351963
25/12/1954;0,003306538;0,000247878
26/12/1954;0,003331531;0,000333725
27/12/1954;0,003477413;0,00057073
28/12/1954;0,003859492;0,000544208
29/12/1954;0,005126571;0,000719199
30/12/1954;0,003363581;0,000337735
31/12/1954;0,002993153;0,000265029
1/01/1955;0,003502963;0,000594962
2/01/1955;0,003170869;0,000544152
3/01/1955;0,002900603;0,000354832
4/01/1955;0,003382708;0,000782224
5/01/1955;0,004605921;0,00106522
6/01/1955;0,003092049;0,000256064
7/01/1955;0,003396666;0,00070753
8/01/1955;0,003159533;0,000583558
9/01/1955;0,00333217;0,000750499
10/01/1955;0,003177505;0,000585577
11/01/1955;0,004149388;0,000743072
12/01/1955;0,003840863;0,000602895
13/01/1955;0,00849995;0,002145489
14/01/1955;0,004321738;0,000894511
15/01/1955;0,008938758;0,002537125
16/01/1955;0,007424794;0,001276566
17/01/1955;0,004346514;0,000821962
18/01/1955;0,005775762;0,000974959
19/01/1955;0,003695786;0,000590666
20/01/1955;0,004998372;0,000821113
21/01/1955;0,004099443;0,000396139
22/01/1955;0,00465722;0,000668564
23/01/1955;0,003643922;0,000503966
24/01/1955;0,005915838;0,001045171
25/01/1955;0,002927467;6,36597E-05
26/01/1955;0,002749913;0,000178658
27/01/1955;0,010843452;0,003674465
28/01/1955;0,005995393;0,001616026
29/01/1955;0,005041322;0,001840612
30/01/1955;0,006270036;0,002804865
31/01/1955;0,005592803;0,00215978
1/02/1955;0,006216426;0,002093909
2/02/1955;0,003685218;0,000479642
3/02/1955;0,004230423;0,000963491
4/02/1955;0,006244315;0,001228014
5/02/1955;0,005684398;0,001447854
6/02/1955;0,011869339;0,004684585
7/02/1955;0,009080945;0,002099242
8/02/1955;0,005275429;0,001238236
9/02/1955;0,003905816;0,000345669
10/02/1955;0,006866919;0,001846747
11/02/1955;0,00650335;0,000821634
12/02/1955;0,007320973;0,002850988
13/02/1955;0,003624866;0,000300067
14/02/1955;0,004044098;0,000819136
15/02/1955;0,005360344;0,001766047
16/02/1955;0,003658511;0,000608701
17/02/1955;0,00387329;0,000658595
18/02/1955;0,004891778;0,001455158
19/02/1955;0,004768282;0,001265181
20/02/1955;0,00503275;0,001507379
21/02/1955;0,003454537;0,00030081
22/02/1955;0,00447063;0,001196251
23/02/1955;0,003767453;0,000689758
24/02/1955;0,003724127;0,000652828
25/02/1955;0,005294476;0,001305912
26/02/1955;0,006055532;0,002044181
27/02/1955;0,005440838;0,001809864
28/02/1955;0,005535647;0,001611101
1/03/1955;0,004432807;0,00074002
2/03/1955;0,004352325;0,000654511
3/03/1955;0,007117443;0,002356526
4/03/1955;0,004457978;0,000452385
5/03/1955;0,005456763;0,001193384
6/03/1955;0,00822035;0,002170825
7/03/1955;0,016060567;0,006057
8/03/1955;0,011234634;0,003600305
9/03/1955;0,00638329;0,000647595
10/03/1955;0,008679253;0,002483543
11/03/1955;0,009485268;0,003133696
12/03/1955;0,008712773;0,001712898
13/03/1955;0,006139038;0,000732274
14/03/1955;0,005391934;0,000522727
15/03/1955;0,006798382;0,001463848
16/03/1955;0,004797689;0,000423092
17/03/1955;0,005776758;0,001352178
18/03/1955;0,006503211;0,001360622
19/03/1955;0,006807929;0,001747692
20/03/1955;0,006357778;0,001483429
21/03/1955;0,007618343;0,003003952
22/03/1955;0,008374504;0,002786695
23/03/1955;0,006683946;0,001309408
24/03/1955;0,006276667;0,001599301
25/03/1955;0,007776653;0,002654793
26/03/1955;0,009331343;0,00336369
27/03/1955;0,008286665;0,002013062
28/03/1955;0,015344363;0,004346318
29/03/1955;0,01310588;0,003640901
30/03/1955;0,01288832;0,003867874
31/03/1955;0,024888752;0,008216458
1/04/1955;0,02241399;0,006045315
2/04/1955;0,015885595;0,002652089
3/04/1955;0,008666404;0,000171554
4/04/1955;0,010029202;0,002160508
5/04/1955;0,007781425;0,001119077
6/04/1955;0,006245772;0,000319063
7/04/1955;0,005658556;0,000207521
8/04/1955;0,011747634;0,003889762
9/04/1955;0,006414741;0,000707646
10/04/1955;0,009725891;0,002183502
11/04/1955;0,011479697;0,003647123
12/04/1955;0,009798264;0,002429899
13/04/1955;0,007488149;0,001995417
14/04/1955;0,008769799;0,002498986
15/04/1955;0,00771099;0,002001242
16/04/1955;0,012193499;0,004332265
17/04/1955;0,008027373;0,001883491
18/04/1955;0,008106458;0,002051689
19/04/1955;0,009026413;0,002381858
20/04/1955;0,008110126;0,001376234
21/04/1955;0,0065545;0,000546819
22/04/1955;0,00833616;0,002037797
23/04/1955;0,00951923;0,002602204
24/04/1955;0,013066925;0,003434541
25/04/1955;0,011007295;0,002777428
26/04/1955;0,010519268;0,002457724
27/04/1955;0,009920753;0,001683429
28/04/1955;0,012560848;0,003973004
29/04/1955;0,011601745;0,002338911
30/04/1955;0,016000114;0,003868471
1/05/1955;0,032783201;0,00980919
2/05/1955;0,01329545;0,001392502
3/05/1955;0,014077689;0,003216865
4/05/1955;0,011471035;0,002199231
5/05/1955;0,017740182;0,006202942
6/05/1955;0,011097691;0,001835818
7/05/1955;0,014247893;0,004158907
8/05/1955;0,013826349;0,003291595
9/05/1955;0,014769196;0,003528586
10/05/1955;0,023302427;0,006813435
11/05/1955;0,011870006;0,002124894
12/05/1955;0,008473222;0,000778855
13/05/1955;0,008959782;0,001749445
14/05/1955;0,012742576;0,003534033
15/05/1955;0,007979096;0,000871338
16/05/1955;0,017769737;0,006228672
17/05/1955;0,010992016;0,002534125
18/05/1955;0,012100151;0,003833248
19/05/1955;0,008773632;0,001633953
20/05/1955;0,009319912;0,00215894
21/05/1955;0,007325135;0,001380982
22/05/1955;0,009060099;0,002144842
23/05/1955;0,011349526;0,003320993
24/05/1955;0,022278948;0,008015729
25/05/1955;0,043233185;0,013708581
26/05/1955;0,026390173;0,007630876
27/05/1955;0,011733951;0,001273007
28/05/1955;0,011309399;0,001877277
29/05/1955;0,012239827;0,002921687
30/05/1955;0,017410677;0,004858737
31/05/1955;0,013584144;0,002991365
1/06/1955;0,017924698;0,00387682
2/06/1955;0,014140337;0,002171072
3/06/1955;0,018029499;0,00335533
4/06/1955;0,015830905;0,003592124
5/06/1955;0,012080334;0,001753263
6/06/1955;0,0106074;0,00197207
7/06/1955;0,012368823;0,003329979
8/06/1955;0,033853808;0,011707427
9/06/1955;0,012288673;0,001953206
10/06/1955;0,01061394;0,001288313
11/06/1955;0,010510486;0,00115369
12/06/1955;0,011323118;0,001602902
13/06/1955;0,007703304;0,000535879
14/06/1955;0,013982398;0,003752671
15/06/1955;0,008972874;0,001877062
16/06/1955;0,008904076;0,002090305
17/06/1955;0,008200646;0,001498584
18/06/1955;0,005870269;0,00028787
19/06/1955;0,007386811;0,001494218
20/06/1955;0,009777442;0,001967621
21/06/1955;0,008988437;0,001516395
22/06/1955;0,017986362;0,004548337
23/06/1955;0,007855036;0,001055447
24/06/1955;0,008257429;0,001335185
25/06/1955;0,009878573;0,002080871
26/06/1955;0,023840189;0,00863612
27/06/1955;0,008068187;0,001578284
28/06/1955;0,00826364;0,00193792
29/06/1955;0,034312516;0,015202905
30/06/1955;0,013022663;0,002594699
1/07/1955;0,009414484;0,001864783
2/07/1955;0,008939468;0,001739071
3/07/1955;0,019937092;0,005965304
4/07/1955;0,020111744;0,004283825
5/07/1955;0,008973374;0,00138085
6/07/1955;0,009433311;0,002390554
7/07/1955;0,025037385;0,009588659
8/07/1955;0,012968709;0,003347811
9/07/1955;0,011986;0,00247095
10/07/1955;0,011624537;0,002824704
11/07/1955;0,010985741;0,0025145
12/07/1955;0,008962387;0,000946261
13/07/1955;0,010094709;0,002346857
14/07/1955;0,015157137;0,003221419
15/07/1955;0,022016479;0,005633767
16/07/1955;0,016791233;0,0032854
17/07/1955;0,009248398;0,001497282
18/07/1955;0,010850059;0,002351194
19/07/1955;0,009378514;0,001913619
20/07/1955;0,01659023;0,004106238
21/07/1955;0,015971014;0,004157586
22/07/1955;0,00993898;0,001656495
23/07/1955;0,008893704;0,002037283
24/07/1955;0,01815829;0,005770689
25/07/1955;0,012536453;0,00341954
26/07/1955;0,012877724;0,002292862
27/07/1955;0,00944707;0,001384856
28/07/1955;0,008699367;0,001610744
29/07/1955;0,015141567;0,003613567
30/07/1955;0,009141833;0,001595011
31/07/1955;0,010064755;0,002221538
1/08/1955;0,007498852;0,001427873
2/08/1955;0,009761515;0,002236177
3/08/1955;0,012296712;0,003165835
4/08/1955;0,010339287;0,001246596
5/08/1955;0,00867919;0,001682242
6/08/1955;0,010875703;0,002537783
7/08/1955;0,017805593;0,006115297
8/08/1955;0,014156839;0,002808686
9/08/1955;0,007672472;0,001313988
10/08/1955;0,011622326;0,002628644
11/08/1955;0,011466665;0,002335629
12/08/1955;0,007373701;0,001185929
13/08/1955;0,009477315;0,002266535
14/08/1955;0,010318556;0,002417634
15/08/1955;0,017626514;0,004334069
16/08/1955;0,008469787;0,001272297
17/08/1955;0,012763123;0,00300399
18/08/1955;0,010461042;0,00212884
19/08/1955;0,014794252;0,003623545
20/08/1955;0,007324718;0,001451712
21/08/1955;0,007972993;0,00199846
22/08/1955;0,013027953;0,003717272
23/08/1955;0,008798028;0,002793327
24/08/1955;0,008520918;0,002043305
25/08/1955;0,017574794;0,004673031
26/08/1955;0,007086662;0,000708623
27/08/1955;0,008806288;0,00226812
28/08/1955;0,009215804;0,002504081
29/08/1955;0,009192363;0,00237792
30/08/1955;0,008235759;0,000966811
31/08/1955;0,005835853;0,000230947
1/09/1955;0,007404659;0,000944193
2/09/1955;0,017746639;0,005876862
3/09/1955;0,007276573;0,001109314
4/09/1955;0,006591198;0,001304018
5/09/1955;0,010043117;0,002376048
6/09/1955;0,009105309;0,001881411
7/09/1955;0,010563578;0,002320045
8/09/1955;0,014446548;0,003411821
9/09/1955;0,011623993;0,003291242
10/09/1955;0,007023933;0,001528287
11/09/1955;0,009811802;0,002721353
12/09/1955;0,00760843;0,001893218
13/09/1955;0,008251186;0,001605596
14/09/1955;0,00569474;0,001090392
15/09/1955;0,005700249;0,001379152
16/09/1955;0,00770587;0,002616022
17/09/1955;0,005695304;0,000971138
18/09/1955;0,010994258;0,003961014
19/09/1955;0,008628879;0,001884157
20/09/1955;0,006672573;0,001285317
21/09/1955;0,005876049;0,000689576
22/09/1955;0,007185792;0,001690075
23/09/1955;0,011057073;0,002705428
24/09/1955;0,015429097;0,00406046
25/09/1955;0,008167433;0,001707586
26/09/1955;0,006608236;0,001407809
27/09/1955;0,00668197;0,001314686
28/09/1955;0,006941647;0,00171118
29/09/1955;0,010806964;0,003439508
30/09/1955;0,010339728;0,002548707
1/10/1955;0,008969236;0,002349561
2/10/1955;0,011575255;0,002634153
3/10/1955;0,009701973;0,00194687
4/10/1955;0,012024109;0,002772806
5/10/1955;0,013967661;0,002644181
6/10/1955;0,009139473;0,001613951
7/10/1955;0,020747398;0,005741531
8/10/1955;0,010727444;0,003134151
9/10/1955;0,010473481;0,00262088
10/10/1955;0,008324452;0,001566649
11/10/1955;0,008418438;0,001675538
12/10/1955;0,014389544;0,005017784
13/10/1955;0,010251216;0,002003551
14/10/1955;0,010008566;0,001950511
15/10/1955;0,0211879;0,007171861
16/10/1955;0,012138759;0,002216049
17/10/1955;0,018318311;0,007291721
18/10/1955;0,009676764;0,000859879
19/10/1955;0,009278517;0,001408215
20/10/1955;0,008657201;0,001218173
21/10/1955;0,009156999;0,001775458
22/10/1955;0,009795671;0,002046668
23/10/1955;0,015725682;0,005215238
24/10/1955;0,014673278;0,003043575
25/10/1955;0,013883267;0,002053774
26/10/1955;0,009410018;0,000800599
27/10/1955;0,008136318;0,000676546
28/10/1955;0,009474762;0,0019269
29/10/1955;0,009479717;0,001995573
30/10/1955;0,007572619;0,001239393
31/10/1955;0,007484319;0,001375132
1/11/1955;0,028714657;0,01235556
2/11/1955;0,021955784;0,006345969
3/11/1955;0,014075332;0,002853217
4/11/1955;0,009538609;0,001503696
5/11/1955;0,010189873;0,001420021
6/11/1955;0,009600298;0,001287572
7/11/1955;0,008054568;0,000785642
8/11/1955;0,006910038;0,000475844
9/11/1955;0,008165048;0,00104447
10/11/1955;0,014419026;0,002979874
11/11/1955;0,01290038;0,002637602
12/11/1955;0,007906129;0,000900841
13/11/1955;0,013826847;0,003181419
14/11/1955;0,010389819;0,002438775
15/11/1955;0,006116815;0,000681277
16/11/1955;0,00548996;0,000622822
17/11/1955;0,008502369;0,001950733
18/11/1955;0,00934739;0,002962221
19/11/1955;0,013403586;0,005061916
20/11/1955;0,01152864;0,002333643
21/11/1955;0,007134914;0,000763885
22/11/1955;0,006753259;0,00067124
23/11/1955;0,005643971;0,000116221
24/11/1955;0,005414587;0,00038404
25/11/1955;0,005511152;0,000713342
26/11/1955;0,005205998;0,000595014
27/11/1955;0,004863167;0,000563043
28/11/1955;0,006182749;0,001625263
29/11/1955;0,009519278;0,002519217
30/11/1955;0,006454438;0,001563149
1/12/1955;0,007677634;0,001459977
2/12/1955;0,009330163;0,002619818
3/12/1955;0,007707787;0,001259723
4/12/1955;0,006114742;0,000879644
5/12/1955;0,006676842;0,000555593
6/12/1955;0,005007336;0,000371014
7/12/1955;0,00458397;0,00024113
8/12/1955;0,004340804;0,000241322
9/12/1955;0,004065351;0,000165086
10/12/1955;0,003966234;0,000209485
11/12/1955;0,00419882;0,000508793
12/12/1955;0,006446335;0,001423447
13/12/1955;0,003927262;0,000365291
14/12/1955;0,003777991;0,000404753
15/12/1955;0,009106178;0,00302136
16/12/1955;0,005494091;0,00103453
17/12/1955;0,004138455;0,000428958
18/12/1955;0,003930802;0,000293354
19/12/1955;0,004608541;0,0007336
20/12/1955;0,007706846;0,001771387
21/12/1955;0,004172157;0,00056926
22/12/1955;0,004710508;0,001224735
23/12/1955;0,004531731;0,001156832
24/12/1955;0,003835518;0,000631542
25/12/1955;0,003458304;0,000259743
26/12/1955;0,009957026;0,003280903
27/12/1955;0,004428218;0,000709925
28/12/1955;0,00461183;0,001086326
29/12/1955;0,004040922;0,000723012
30/12/1955;0,00568301;0,001584146
31/12/1955;0,018617326;0,007497937
1/01/1956;0,015386641;0,005160808
2/01/1956;0,007811237;0,001077406
3/01/1956;0,005599963;0,000368434
4/01/1956;0,010258423;0,003973687
5/01/1956;0,01897598;0,006415063
6/01/1956;0,012318445;0,0023426
7/01/1956;0,013770306;0,002736957
8/01/1956;0,010177405;0,001446914
9/01/1956;0,009240385;0,001685239
10/01/1956;0,00711305;0,000778317
11/01/1956;0,00609905;0,000344776
12/01/1956;0,006044051;0,000643792
13/01/1956;0,00520381;0,000206281
14/01/1956;0,005182931;0,0004091
15/01/1956;0,004486506;0,000129978
16/01/1956;0,004217931;0,000109269
17/01/1956;0,004309414;0,000361108
18/01/1956;0,004129083;0,000246928
19/01/1956;0,004005884;0,000163458
20/01/1956;0,003768085;0,000153048
21/01/1956;0,00401875;0,000212334
22/01/1956;0,005495866;0,000879113
23/01/1956;0,004408064;0,000566037
24/01/1956;0,007266405;0,001852925
25/01/1956;0,004267916;0,000923541
26/01/1956;0,010723578;0,003471183
27/01/1956;0,008098769;0,001476415
28/01/1956;0,005573841;0,001091343
29/01/1956;0,007101823;0,001357445
30/01/1956;0,009857159;0,003039796
31/01/1956;0,007646592;0,002658542
1/02/1956;0,004231612;0,000835179
2/02/1956;0,003808494;0,00061751
3/02/1956;0,004055457;0,000756877
4/02/1956;0,005662896;0,001398268
5/02/1956;0,00468113;0,00118335
6/02/1956;0,004144335;0,000924119
7/02/1956;0,003700984;0,000715624
8/02/1956;0,003726664;0,000726243
9/02/1956;0,0043133;0,001231993
10/02/1956;0,004230221;0,001155923
11/02/1956;0,003432592;0,000626284
12/02/1956;0,003207074;0,000382454
13/02/1956;0,003051476;0,000278222
14/02/1956;0,004060643;0,000833653
15/02/1956;0,003024128;0,000262886
16/02/1956;0,002894965;0,00019048
17/02/1956;0,00339542;0,000734527
18/02/1956;0,003849356;0,001185928
19/02/1956;0,003794963;0,001078559
20/02/1956;0,014844797;0,00709312
21/02/1956;0,007445746;0,001859839
22/02/1956;0,006276266;0,002093903
23/02/1956;0,006707565;0,002372267
24/02/1956;0,004986429;0,001021275
25/02/1956;0,005405451;0,001399795
26/02/1956;0,007995896;0,002874556
27/02/1956;0,008487557;0,002813105
28/02/1956;0,006756763;0,001625016
29/02/1956;0,007163822;0,001667544
1/03/1956;0,007378779;0,001866067
2/03/1956;0,006950861;0,001500764
3/03/1956;0,008589581;0,001534327
4/03/1956;0,007570997;0,001669265
5/03/1956;0,007244263;0,001256469
6/03/1956;0,008484855;0,001448062
7/03/1956;0,007583921;0,001731931
8/03/1956;0,009111764;0,00207805
9/03/1956;0,006769199;0,001309541
10/03/1956;0,006301788;0,001285475
11/03/1956;0,006458387;0,001180699
12/03/1956;0,006549085;0,001092154
13/03/1956;0,004983973;0,000518505
14/03/1956;0,004743075;0,000501907
15/03/1956;0,005499736;0,001266636
16/03/1956;0,004498142;0,000487373
17/03/1956;0,004277738;0,000472548
18/03/1956;0,005100889;0,001230975
19/03/1956;0,004812011;0,001123342
20/03/1956;0,004838789;0,001011941
21/03/1956;0,00377966;0,000298513
22/03/1956;0,005046011;0,001159571
23/03/1956;0,005788078;0,001890322
24/03/1956;0,003977519;0,000577054
25/03/1956;0,004888712;0,001412982
26/03/1956;0,006396643;0,002067286
27/03/1956;0,005143074;0,00057183
28/03/1956;0,005479154;0,001117263
29/03/1956;0,007803641;0,001650399
30/03/1956;0,004963464;0,001004816
31/03/1956;0,011665765;0,003059296
1/04/1956;0,005705056;0,001339779
2/04/1956;0,005518855;0,001427086
3/04/1956;0,009887752;0,002870838
4/04/1956;0,007335042;0,002439826
5/04/1956;0,006092759;0,00187347
6/04/1956;0,005613062;0,001562863
7/04/1956;0,005216699;0,001323772
8/04/1956;0,006994893;0,002388071
9/04/1956;0,006332542;0,001955797
10/04/1956;0,009249015;0,003529722
11/04/1956;0,016772096;0,006244754
12/04/1956;0,016842848;0,005028166
13/04/1956;0,022797687;0,00665797
14/04/1956;0,016878977;0,003400936
15/04/1956;0,01631059;0,002630302
16/04/1956;0,011332076;0,001800039
17/04/1956;0,009788216;0,001396795
18/04/1956;0,010638932;0,00233955
19/04/1956;0,013479096;0,004303596
20/04/1956;0,010378827;0,00186756
21/04/1956;0,006996789;0,000410642
22/04/1956;0,007203804;0,001019561
23/04/1956;0,014274955;0,003664436
24/04/1956;0,006752443;0,000671117
25/04/1956;0,008586691;0,00161331
26/04/1956;0,006409794;0,001154866
27/04/1956;0,007108582;0,001545629
28/04/1956;0,005767677;0,000986181
29/04/1956;0,006018284;0,001381916
30/04/1956;0,005784255;0,001442377
1/05/1956;0,006813052;0,002146236
2/05/1956;0,008493347;0,002613901
3/05/1956;0,018856364;0,006555189
4/05/1956;0,016578022;0,004636288
5/05/1956;0,012267442;0,003201756
6/05/1956;0,011139833;0,002776563
7/05/1956;0,013526237;0,002859059
8/05/1956;0,01020149;0,001250041
9/05/1956;0,010514774;0,00186397
10/05/1956;0,009158162;0,00140082
11/05/1956;0,009843756;0,002121713
12/05/1956;0,016514361;0,005087629
13/05/1956;0,030375059;0,007491061
14/05/1956;0,017284709;0,003508917
15/05/1956;0,011788974;0,001883964
16/05/1956;0,018348765;0,005979771
17/05/1956;0,014368745;0,002940622
18/05/1956;0,0119673;0,002035694
19/05/1956;0,032346713;0,0115723
20/05/1956;0,01328982;0,002924269
21/05/1956;0,011558293;0,001787809
22/05/1956;0,01104251;0,002045494
23/05/1956;0,010984131;0,002308626
24/05/1956;0,015560172;0,003742755
25/05/1956;0,010681415;0,002014309
26/05/1956;0,009557401;0,001005707
27/05/1956;0,008605354;0,001271083
28/05/1956;0,008947678;0,001880408
29/05/1956;0,007965588;0,001395733
30/05/1956;0,011233898;0,0030782
31/05/1956;0,022563704;0,007212654
1/06/1956;0,011366745;0,00243258
2/06/1956;0,01168157;0,002542865
3/06/1956;0,020528319;0,00516259
4/06/1956;0,019624177;0,00380608
5/06/1956;0,012628254;0,001911343
6/06/1956;0,010120995;0,00105794
7/06/1956;0,009653884;0,001460845
8/06/1956;0,011242517;0,002719726
9/06/1956;0,024200401;0,007137986
10/06/1956;0,008767078;0,000685679
